correct/anomalous;ra;dec;parallax;pmra;pmdec;astrometric_excess_noise;ruwe;phot_g_mean_mag;phot_bp_rp_excess_factor;bp_rp
1;79.14606723582258;45.917137987850836;-0.612382970696679;0.5552623323766167;-0.2475628945638697;2.1662717;1.1135731;20.45457;1.7072536;1.2442284
1;79.14612100073411;45.918779838493116;0.6498413879960865;20.59961976244128;-5.057726700163827;0.061506093;1.019201;16.919714;1.2642252;1.3220539
1;79.13629419309181;45.91989884691782;1.0242036382903406;0.5125649701867012;-1.5519321392034997;0.0;0.999045;20.213324;1.8103989;0.58275604
1;79.14155980267698;45.92213804281588;;;;4.1769686;;20.971172;3.010816;0.3917656
1;79.14566648010496;45.92551089181149;0.35643622089625104;-0.7420567401709818;0.6024310716802574;0.20612523;1.104263;16.872889;1.3074541;1.4111156
1;79.13722823780084;45.9263142136648;0.31194169407862876;-0.5238179863375458;2.024665325971934;0.0;0.9466606;16.36316;1.3075551;1.3192196
1;79.15476488581662;45.921663104423416;0.4447786544961633;-1.0852569179417482;-1.6974354183656097;0.0;1.0159103;17.126041;1.2394501;1.2627792
1;79.16098698782982;45.92024434744253;0.20572430734873712;1.0012949216209464;-2.04330754974817;0.08007049;0.99034154;16.253529;1.3468516;1.884407
1;79.1652493490408;45.920691312180615;0.4487163689805941;0.15832397779706203;-1.7446592245561319;0.0;0.97546554;18.761572;1.4725409;1.4251518
1;79.1509942664802;45.9210585215664;-0.09390949798258987;1.2901880260436491;0.20399402581051476;0.0;1.0466155;19.777763;1.3273646;1.3583355
1;79.16786417096131;45.924900585100886;0.6868783040161311;2.001736690853154;-4.609992648912213;0.0;0.98713213;16.709934;1.2666905;1.315382
1;79.1583825480856;45.92298295578875;0.44196333263298654;-0.5056116789921052;-0.8581114584436248;0.0;0.9703562;16.926289;1.2591158;1.2450867
1;79.16410092220461;45.91707082747553;0.5790382865695429;2.6059328039463856;-0.9344716712637897;0.0;1.0046217;16.555655;1.273788;1.2437496
1;79.15126591084241;45.91910021924564;0.36315316274409676;-0.4679556155859645;0.6241144161310535;0.0;0.9386051;20.337505;1.4281278;0.827795
1;79.18821204352018;45.942700266623525;1.157647894839302;1.5166413229713438;0.4584017721914737;0.8067424;1.0615911;20.187473;1.93274;1.531723
1;79.18717400370403;45.936121072656206;-0.2723894563375845;0.0028765471828788303;-1.3785894127821139;0.0;1.0846859;19.235575;1.2558066;1.2982445
1;79.18457866970334;45.93106368981024;-0.45049027721725693;0.27066302350718074;-0.9378710817415155;0.0;0.9963677;19.941317;1.5719379;1.1906624
1;79.18773459909808;45.937052326179895;-0.24381821980979976;0.28181598476495157;0.4803957205691991;0.0;0.9557655;20.468222;1.4140157;0.7892914
1;79.17982401759981;45.926364160055634;;;;3.2750638;;20.747051;1.6101713;1.9683285
1;79.17191995069142;45.93045526185705;;;;4.433122;;20.904417;3.3976557;0.9972458
1;79.19007789968113;45.93097694118969;0.24436021347505757;-0.7350761542692141;-1.5335835203504145;0.0;0.95576334;16.542774;1.217439;0.98719406
1;79.1705389047397;45.92576220783875;1.2902635450188096;3.6256859522266556;-3.4011110446927715;3.8684566;1.4506221;19.80106;1.974011;2.147543
1;79.16559486926323;45.93917425905198;0.510646351558098;1.3530135532128915;-0.9194563544990284;0.0;1.0188183;18.352045;1.4567951;1.3663044
1;79.16569562691642;45.93450732586658;0.6286948784758687;-1.573247813959114;-1.4656509929784498;0.0;0.942605;19.111385;1.3518878;1.7573166
1;79.16769264480146;45.93299989034018;0.901540267450318;-1.3393015237154726;-1.855003221428998;0.40871796;1.0244325;19.734037;1.2738454;1.3185711
1;79.16534556108682;45.931251817446956;-0.12100867655231856;1.3345438540436863;-2.7380494991682776;0.0;1.0208355;18.127396;1.2325225;1.503479
1;79.15904087179338;45.935267801690124;0.18490892109501245;1.126596883517464;-2.443848302468407;0.8765568;1.0929239;18.941109;1.3574681;1.1895332
1;79.15756554198377;45.92616169922643;-0.5740833544430344;2.6688732940638924;-1.7333340748875088;0.0;0.984534;19.247366;1.3416692;1.5738277
